URL_LENGTH,NUMBER_SPECIAL_CHARACTERS,CHARSET,CONTENT_LENGTH,WHOIS_COUNTRY,WHOIS_STATEPRO,TCP_CONVERSATION_EXCHANGE,DIST_REMOTE_TCP_PORT,REMOTE_IPS,APP_BYTES,SOURCE_APP_PACKETS,REMOTE_APP_PACKETS,SOURCE_APP_BYTES,REMOTE_APP_BYTES,APP_PACKETS,DNS_QUERY_TIMES,Type,REGISTER_MONTH,REGISTER_DAY,REGISTER_YEAR,LAST_UPDATED_MONTH,LAST_UPDATED_DAY,LAST_UPDATED_YEAR,REGISTER_HOUR,REGISTER_MINUTES,LAST_UPDATED_HOUR,LAST_UPDATED_MINUTES,REGISTER_DAYOFYEAR,REGISTER_DAYOFMONTH,REGISTER_DAYOFWEEK,REGISTER_WEEKDAY,REGISTER_WORKINGDAY,REGISTER_WEEKEND,LAST_UPDATED_DAYOFYEAR,LAST_UPDATED_DAYOFMONTH,LAST_UPDATED_DAYOFWEEK,LAST_UPDATED_WEEKDAY,LAST_UPDATED_WORKINGDAY,LAST_UPDATED_WEEKEND,nginx,apache,microsoft-httpapi,red,hat,unix,openssl,mod_bwlimited,openresty,ubuntu,oracle-iplanet-web-server,cloudflare-nginx,heptu,pepyaka,phusion,passenger,amazon,microsoft-iis,litespeed,cpanel,tsa_c,fedora,debian,centos,php,gse,tengine,sun-one-web-server,communique,amazons3,mod_perl,mod_ssl,ats,dav,cherrypy,khl,mod_fcgid,mod_jk,red-hat,frontpage,mw2114.codfw.wmnet,perl,jetty9.0.z-snapshot,httpdaemon,mediafire,dosarrest,mw2232.codfw.wmnet,sucuri,mw2260.codfw.wmnet,mw2239.codfw.wmnet,dps,rus,mod_auth_passthrough,freebsd,with,suhosin-patch,mod_log_bytes,mod_gzip,ssws,mod_apreq2-20090110,youtubefrontend,squeegit,3_sir,virtuoso,linux,i686-generic-linux-glibc212-64,vdb,apache-coyote,yippee-ki-yay,mw2165.codfw.wmnet,mw2192.codfw.wmnet,proxy,pandeiro,uol,mw2231.codfw.wmnet,mw2109.codfw.wmnet,mw2225.codfw.wmnet,mw2236.codfw.wmnet,mw2101.codfw.wmnet,varnish,resin,mw2164.codfw.wmnet,mw2242.codfw.wmnet,mw2175.codfw.wmnet,mw2107.codfw.wmnet,mw2190.codfw.wmnet,barista,mw2103.codfw.wmnet,ecd,fll,pagely,gateway,mw2097.codfw.wmnet,mw2233.codfw.wmnet,fbs,mw2199.codfw.wmnet,mw2255.codfw.wmnet,mw2228.codfw.wmnet,gunicorn,mw2241.codfw.wmnet,lighttpd,mw2230.codfw.wmnet,akamaighost,mw2240.codfw.wmnet,pws,nxfps,play,mw2185.codfw.wmnet,telling,authtds,scratch,marrakesh,mw2182.codfw.wmnet,squid,openbsd,zope,python,linux2,zserver,openam,agent,mw2104.codfw.wmnet,mw2110.codfw.wmnet,mw2176.codfw.wmnet,mw2187.codfw.wmnet,mw2106.codfw.wmnet,ben-ssl,mod_fastcgi,mod_throttle,chili!soft-asp,aeria,games,entertainment,mw2173.codfw.wmnet,enterprise,mw2198.codfw.wmnet,mw2172.codfw.wmnet,cowboy,mw2113.codfw.wmnet,mw2224.codfw.wmnet,mw2171.codfw.wmnet,mw2257.codfw.wmnet,mw2226.codfw.wmnet,dms,application-server,mw2177.codfw.wmnet,mw2197.codfw.wmnet,mw2178.codfw.wmnet,mod_python,www.lexisnexis.com,9999,mw2238.codfw.wmnet,pizza,mi,roxen,mw2180.codfw.wmnet,ebay,boston.com,frontend,ideawebserver,litigation_essentials.lexisnexis.com
56,11,UTF-8,8741.0,US,GEORGIA,0,0,0,0,0,0,0,0,0,0.0,0,2.0,16.0,2001.0,9.0,23.0,2014.0,9.0,0.0,14.0,2.0,47.0,28.0,4.0,4.0,1,0,266.0,30.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,10,UTF-8,,US,CONNECTICUT,4,3,2,432,4,5,310,432,4,0.0,0,12.0,13.0,1995.0,9.0,14.0,2015.0,0.0,0.0,0.0,0.0,347.0,31.0,2.0,2.0,1,0,257.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,10,UTF-8,14672.0,PA,PANAMA,11,3,5,870,11,5,306,870,11,0.0,0,2.0,25.0,1999.0,1.0,18.0,2016.0,0.0,0.0,0.0,0.0,56.0,28.0,3.0,3.0,1,0,18.0,31.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,9,ISO-8859-1,,US,CALIFORNIA,57,51,3,8171,69,59,26659,9059,69,12.0,0,3.0,29.0,1997.0,11.0,29.0,2016.0,0.0,0.0,0.0,0.0,88.0,31.0,5.0,5.0,0,1,334.0,30.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,11,ISO-8859-1,229.0,,,5,5,3,450,5,7,479,450,5,0.0,0,10.0,13.0,2000.0,8.0,28.0,2015.0,0.0,0.0,0.0,0.0,287.0,31.0,4.0,4.0,1,0,240.0,31.0,4.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,9,ISO-8859-1,,US,CALIFORNIA,26,18,7,3928,32,27,10186,4368,32,6.0,0,3.0,29.0,1997.0,11.0,29.0,2016.0,0.0,0.0,0.0,0.0,88.0,31.0,5.0,5.0,0,1,334.0,30.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,11,US-ASCII,324.0,AU,,20,2,7,1876,26,17,2205,2354,26,6.0,0,7.0,22.0,2008.0,7.0,22.0,2016.0,0.0,0.0,0.0,0.0,204.0,31.0,1.0,1.0,1,0,204.0,31.0,4.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
56,11,ISO-8859-1,189.0,,,25,13,7,2910,31,30,7648,3402,31,6.0,0,8.0,6.0,2004.0,7.0,5.0,2016.0,0.0,0.0,0.0,0.0,219.0,31.0,4.0,4.0,1,0,187.0,31.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,9,US-ASCII,324.0,US,NEVADA,12,3,7,1080,14,14,2498,1260,14,2.0,0,5.0,18.0,2003.0,5.0,19.0,2016.0,7.0,22.0,15.0,4.0,138.0,31.0,6.0,6.0,0,1,140.0,31.0,3.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
56,9,ISO-8859-1,,CA,QUEBEC,15,2,5,1944,21,21,2698,2416,21,6.0,0,2.0,4.0,2003.0,2.0,6.0,2017.0,0.0,0.0,0.0,0.0,35.0,28.0,1.0,1.0,1,0,37.0,28.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,12,UTF-8,,CN,HUNANSHENG,10,4,4,944,14,15,3869,1252,14,4.0,0,8.0,30.0,2004.0,3.0,8.0,2017.0,0.0,0.0,0.0,0.0,243.0,31.0,0.0,0.0,1,0,67.0,31.0,2.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,13,UTF-8,67283.0,US,MISSOURI,37,3,5,3050,43,44,65986,3492,43,6.0,0,5.0,20.0,1996.0,10.0,24.0,2016.0,0.0,0.0,0.0,0.0,141.0,31.0,0.0,0.0,1,0,298.0,31.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,12,ISO-8859-1,1523.0,US,OHIO,35,11,3,6351,43,46,22390,6989,43,8.0,0,1.0,8.0,2004.0,1.0,3.0,2017.0,0.0,0.0,0.0,0.0,8.0,31.0,3.0,3.0,1,0,3.0,31.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,10,US-ASCII,324.0,US,ARIZONA,18,13,2,3354,24,18,8544,3810,24,6.0,0,8.0,9.0,2002.0,4.0,3.0,2016.0,18.0,13.0,11.0,8.0,221.0,31.0,4.0,4.0,1,0,94.0,30.0,6.0,6.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
56,12,UTF-8,,US,CALIFORNIA,8,3,3,847,16,18,1998,1435,16,8.0,0,1.0,13.0,2001.0,12.0,12.0,2015.0,0.0,12.0,10.0,16.0,13.0,31.0,5.0,5.0,0,1,346.0,31.0,5.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,9,ISO-8859-1,1264.0,IL,ILLINOIS,0,0,0,0,0,0,0,0,0,0.0,0,12.0,29.0,2008.0,3.0,15.0,2017.0,0.0,0.0,0.0,0.0,364.0,31.0,0.0,0.0,1,0,74.0,31.0,2.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,9,ISO-8859-1,225.0,,,0,0,0,0,0,0,0,0,0,0.0,0,,,,,,,,,,,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,11,ISO-8859-1,17072.0,DE,BERLIN,0,0,0,0,0,0,0,0,0,0.0,0,7.0,31.0,2006.0,2.0,28.0,2017.0,0.0,0.0,0.0,0.0,212.0,31.0,0.0,0.0,1,0,59.0,28.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,11,UTF-8,17541.0,US,CALIFORNIA,0,0,0,0,0,0,0,0,0,0.0,0,11.0,16.0,1998.0,3.0,3.0,2017.0,0.0,0.0,0.0,0.0,320.0,30.0,0.0,0.0,1,0,62.0,31.0,4.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,10,UTF-8,,US,FLORIDA,0,0,0,0,0,0,0,0,0,0.0,0,4.0,18.0,2000.0,4.0,18.0,2016.0,0.0,0.0,0.0,0.0,109.0,30.0,1.0,1.0,1,0,109.0,30.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,11,UTF-8,,,,10,2,3,1256,14,14,1546,1576,14,4.0,0,4.0,20.0,2001.0,5.0,22.0,2015.0,0.0,0.0,0.0,0.0,110.0,30.0,4.0,4.0,1,0,142.0,31.0,4.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,11,ISO-8859-1,,US,ARIZONA,0,0,0,0,0,0,0,0,0,0.0,0,9.0,28.0,2005.0,3.0,2.0,2017.0,0.0,0.0,0.0,0.0,271.0,30.0,2.0,2.0,1,0,61.0,31.0,3.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,11,UTF-8,3782.0,PA,PANAMA,0,0,0,0,0,0,0,0,0,0.0,0,5.0,31.0,2005.0,3.0,6.0,2017.0,0.0,0.0,0.0,0.0,151.0,31.0,1.0,1.0,1,0,65.0,31.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,9,ISO-8859-1,355.0,US,FLORIDA,0,0,0,0,0,0,0,0,0,0.0,0,8.0,3.0,1998.0,2.0,6.0,2017.0,0.0,0.0,0.0,0.0,215.0,31.0,0.0,0.0,1,0,37.0,28.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,11,UTF-8,7340.0,US,CALIFORNIA,0,0,0,0,0,0,0,0,0,0.0,0,1.0,13.0,2001.0,12.0,12.0,2015.0,0.0,12.0,10.0,16.0,13.0,31.0,5.0,5.0,0,1,346.0,31.0,5.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,11,UTF-8,5796.0,US,ARIZONA,0,0,0,0,0,0,0,0,0,0.0,0,2.0,14.0,2000.0,2.0,14.0,2016.0,0.0,0.0,0.0,0.0,45.0,29.0,0.0,0.0,1,0,45.0,29.0,6.0,6.0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
57,10,UTF-8,,US,NEVADA,0,0,0,0,0,0,0,0,0,0.0,0,11.0,1.0,1994.0,4.0,30.0,2014.0,0.0,0.0,0.0,0.0,305.0,30.0,1.0,1.0,1,0,120.0,30.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
